flagged,source,source_lang,source_script,source_zotero_id,source_linked_data_uri,source_is_linked_data,source_locator,label_original,label_en,label_json,label_alt,start_label,end_label,date_type,spatial_coverage_name,spatial_coverage_json,spatial_coverage_label,spatial_coverage_uri,derived_from,broader,notes
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/late-bronze-age-southern-levant,Late Bronze Age Southern Levant (1400-1200 BC),Late Bronze Age,,,-1400,-1200,ISO8601,"Egypt,Israel,Jordan,Palestine",,from associated place coordinates,,,,southern Levant
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/late-byzantine-ottoman-rise,Late Byzantine/Ottoman Rise (AD 1200-1453),Late Byzantine/Ottoman Rise,,,1200,1453,ISO8601,"Albania,Egypt,Greece,Italy,Kenya,Syria,Italy",,from associated place coordinates,,,,"Aegean, Balkan & Anatolia"
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/late-helladic,Late Helladic (Mainland Greece; 1600-1200 BC),Late Helladic,,,-1600,-1200,ISO8601,Greece,,from associated place coordinates,,,,"The Late Helladic period in the Greek mainland, after Preziosi and Hitchcock, Aegean Art and Architecture, Oxford History of Art, 1998."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/late-nubian,Late Nubian (1600-350 BC),Late Nubian,,,-1600,-350,ISO8601,Egypt,,from associated place coordinates,,,,NK-Kushite-Meroitic
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/late-ottoman-empire,Late Ottoman Empire (AD 1683-1918),Late Ottoman Empire,,,1683,1918,ISO8601,"Afghanistan,Cyprus,Djibouti,Egypt,Georgia,Greece,Iran,Iraq,Israel,Italy,Jordan,Kuwait,Lebanon,Netherlands,Palestine,Saudi Arabia,Sudan,Syria,Turkey,Yemen",,from associated place coordinates,,,,"ME, Balkan, Northern Africa"
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/late-period-egypt,Late Period Egypt (664-332),Late Period,,,-664,-332,ISO8601,Egypt,,from associated place coordinates,,,,"The Late Period in Egypt, following the chronology of the UCLA Encyclopedia of Egyptology (compiled by Thomas Schneider): http://www.uee.ucla.edu/contributors/chronology.htm."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/later-2nd-millennium-bc-mesopotamia,Later 2nd Millennium BC Mesopotamia (1600-1000 BC),Later 2nd Millennium BC,,,-1600,-1000,ISO8601,"Iran,Iraq,Syria,Turkey",,from associated place coordinates,,,,"Middle Assyrian/Middle Babylonian/Kassite Mesopotamia, LBA-Early Iron Age Mesopotamia, incl. Sea Peoples"
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/macedonian-egypt,Macedonian Egypt (332-304 BCE/BC),Macedonian,,,-332,-304,ISO8601,Egypt,,from associated place coordinates,,,,"The Macedonian period in Egypt, following the chronology of the UCLA Encyclopedia of Egyptology (compiled by Thomas Schneider): http://www.uee.ucla.edu/contributors/chronology.htm."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/mamluk-middle-east,Mamluk Middle East (AD 1258-1516),Mamluk,,,1258,1516,ISO8601,Egypt,,from associated place coordinates,,,,Western ME
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/mediaeval-byzantine,Mediaeval/Byzantine (AD 641-AD 1453),Mediaeval/Byzantine,,,640,1453,ISO8601,"Algeria,Armenia,Cyprus,France,Germany,Greece,Italy,Kenya,Lebanon,Romania,Russia,Slovakia,Somalia,Spain,Sri Lanka,Syria,Tunisia,Turkey,Turkmenistan,Ukraine,United Kingdom",,from associated place coordinates,,,,"The Mediaeval period in the West, or the period from the end of Late Antiquity (640) to the fall of Constantinople in the East (1453)."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/mesolithic-levant,Mesolithic Levant (18000-9500 BC),Mesolithic,,,-18000,-9500,ISO8601,"Iraq,Israel,Palestine",,from associated place coordinates,,,,"Epipaleolithic-Protoneolithic Levant, Kebaran-Natufian"
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/mesolithic-middle-east,Mesolithic Middle East (18000-9000 BC),Mesolithic,,,-18000,-9000,ISO8601,"Iraq,Israel,Palestine,Turkey",,from associated place coordinates,,,,Epipaleolithic-Protoneolithic ME
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/middle-bronze-age-anatolia,Middle Bronze Age Anatolia (1750-1450 BC),Middle Bronze Age,,,-1750,-1450,ISO8601,"Iraq,Turkey",,from associated place coordinates,,,,Anatolia
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/middle-bronze-age-southern-levant,Middle Bronze Age Southern Levant (2000-1400 BC),Middle Bronze Age,,,-2000,-1400,ISO8601,"Israel,Jordan,Palestine",,from associated place coordinates,,,,southern Levant
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/middle-bronze-early-iron-age-iran,Middle Bronze-Early Iron Age Iran (2000-650 BC),Middle Bronze-Early Iron Age,,,-2000,-650,ISO8601,"Afghanistan,Iran,Iraq,Turkey",,from associated place coordinates,,,,Iran
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/middle-byzantine,Middle Byzantine (AD 850-1200),Middle Byzantine,,,850,1200,ISO8601,"Albania,Georgia,Germany,Greece,Iraq,Italy,Kenya,Lebanon,Luxembourg,Syria,Turkey,Ukraine",,from associated place coordinates,,,,Middle Byzantine period in areas where such designations are appropriate.
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/middle-geometric,Middle Geometric (Greek; 850-750 BC),Middle Geometric,,,-850,-750,ISO8601,"Greece,Italy,Turkey",,from associated place coordinates,,,,"The Middle Geometric period in ancient Greece, from 850-750 before the birth of Christ."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/middle-hittite-anatolia,Middle Hittite Anatolia (1450-1200 BC),Middle Hittite,,,-1450,-1200,ISO8601,"Iraq,Syria,Turkey",,from associated place coordinates,,,,New Kingdom Hittite
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/middle-kingdom-egypt,Middle Kingdom Egypt (2010-1640 BCE/BC),Middle Kingdom,,,-2010,-1640,ISO8601,"Sudan,Egypt",,from associated place coordinates,,,,"The Middle Kingdom period in Egypt, following the chronology of the UCLA Encyclopedia of Egyptology (compiled by Thomas Schneider): http://www.uee.ucla.edu/contributors/chronology.htm."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/middleminoan,Middle Minoan (Crete; 2000-1600 BC/BCE),Middle Minoan,,,-2000,-1600,ISO8601,Greece,,from associated place coordinates,,,,"The Middle Minoan period on Crete, as defined in C. Shelmerdine, The Cambridge Companion to the Aegean Bronze Age (2008), p. 4, figure 1.1."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/middle-nubian,Middle Nubian (2300-1600 BC),Middle Nubian,,,-2300,-1600,ISO8601,Egypt,,from associated place coordinates,,,,C-Group-Kerma-Middle Nubian-Pan-Grave-MK
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/middle-late-iron-age-anatolia,Middle-Late Iron Age Anatolia (700-500 BC),Middle-Late Iron Age,,,-700,-500,ISO8601,"Cyprus,Iraq,Syria,Turkey",,from associated place coordinates,,,,Anatolia
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/modern,Modern (AD 1700-Present),Modern,,,1700,2100,ISO8601,"Afghanistan,Albania,Algeria,Armenia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Bosnia and Herzegovina,Bulgaria,China,Croatia,Cyprus,Czech Republic,Democratic Republic of the Congo,Djibouti,Egypt,Eritrea,Ethiopia,Faroe Islands,France,Georgia,Germany,Gibraltar,Greece,Guernsey,Hungary,India,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jersey,Jordan,Kazakhstan,Kenya,Lebanon,Libya,Lithuania,Luxembourg,Macedonia,Malta,Montenegro,Morocco,Myanmar [Burma],Netherlands,Oman,Pakistan,Palestine,Poland,Portugal,Republic of the Congo,Romania,Russia,San Marino,Saudi Arabia,Serbia,Slovakia,Slovenia,Somalia,Spain,Sudan,Switzerland,Syria,Tajikistan,Tunisia,Turkey,Ukraine,United Kingdom,Uzbekistan,Vatican City,Yemen",,from associated place coordinates,,,,"Our present, modern era."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/modern-middle-east,Modern Middle East (AD 1918-2000),Modern,,,1918,2000,ISO8601,"Afghanistan,Azerbaijan,Cyprus,Djibouti,Egypt,Georgia,Greece,Iran,Iraq,Israel,Italy,Jordan,Kuwait,Lebanon,Pakistan,Palestine,Saudi Arabia,Sudan,Syria,Turkey,Yemen",,from associated place coordinates,,,,ME
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/mongol-middle-east,Mongol Middle East (AD 1258-1501),Mongol,,,1258,1501,ISO8601,"Afghanistan,Georgia,Iran,Iraq,Israel,Jordan,Lebanon,Palestine,Syria,Turkey",,from associated place coordinates,,,,"ME, Central Asia"
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/neo-assyrian-babylonian-middle-east,Neo-Assyrian/Babylonian Middle East (720-540 BC),Neo-Assyrian/Babylonian,,,-720,-540,ISO8601,"Egypt,Iran,Iraq,Israel,Jordan,Lebanon,Palestine,Syria,Turkey,Yemen",,from associated place coordinates,,,,ME
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/neo-hittite-northern-levant,Neo-Hittite Northern Levant (1200-700 BC),Neo-Hittite,,,-1200,-700,ISO8601,Syria,,from associated place coordinates,,,,Syro-Hittite Northern Levant
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/neolithic-egypt,Neolithic Egypt (6000-4500 BCE/BC),Neolithic,,,-6000,-4500,ISO8601,"Egypt,Sudan",,from associated place coordinates,,,,"The Neolithic period in Egypt, following the chronology of the UCLA Encyclopedia of Egyptology (compiled by Thomas Schneider): http://www.uee.ucla.edu/contributors/chronology.htm."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/neolithic-middle-east,Neolithic Middle East (9000-4500 BC),Neolithic,,,-9000,-4500,ISO8601,"Iraq,Syria,Turkey",,from associated place coordinates,,,,ME
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/neolithic-british,"Neolithic Period (British Isles; 4,000-2,500 BC)",Neolithic,,,-4000,-2500,ISO8601,United Kingdom,,from associated place coordinates,,,,"The Neolithic period in the British Isles, after Wikipedia, Neolithic British Isles, http://en.wikipedia.org/wiki/Neolithic_British_Isles."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/neolithic-eastern-med,"Neolithic Period in the Eastern Mediterranean (ca. 10,000-3,300 BC)",Neolithic,,,-10000,-3300,ISO8601,"Cyprus,Greece,Turkey",,from associated place coordinates,,,,"The so-called ""Neolithic"" or ""New Stone Age"" period as defined in the Eastern portion of the Mediterranean basin, lasting roughly from 10,000 - 3,300 BC. See further: http://ancienthistory.about.com/od/artarchaeologyarchitect/g/neolithic.htm"
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/neolithic-malta,"Neolithic Period on Malta (ca. 5,000-2,500BC)",Neolithic,,,-5000,-2500,ISO8601,Malta,,from associated place coordinates,,,,"The neolithic or so-called ""New Stone Age"" as expressed in remains of physical culture on the island of Malta, where it appears to have lasted from around 5,000 to 2,500 BC"
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/new-kingdom-egypt,New Kingdom Egypt (1548-1086),New Kingdom,,,-1548,-1086,ISO8601,"Egypt,Palestine,Sudan",,from associated place coordinates,,,,"The New Kingdom period in Egypt, following the chronology of the UCLA Encyclopedia of Egyptology (compiled by Thomas Schneider): http://www.uee.ucla.edu/contributors/chronology.htm."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/old-babylonian-assyrian-mesopotamia,Old Babylonian/Assyrian Mesopotamia (2000-1600 BC),Old Babylonian/Assyrian,,,-2000,-1600,ISO8601,"Georgia,Iran,Iraq,Syria,Turkey",,from associated place coordinates,,,,Mesopotamia
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/old-kingdom-egypt,Old Kingdom Egypt (2670-2168 BCE/BC),Old Kingdom,,,-2670,-2168,ISO8601,Egypt,,from associated place coordinates,,,,"The Old Kingdom period in Egypt, following the chronology of the UCLA Encyclopedia of Egyptology (compiled by Thomas Schneider): http://www.uee.ucla.edu/contributors/chronology.htm."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/old-nubian,Old Nubian (3800-2300 BC),Old Nubian,,,-3800,-2300,ISO8601,Egypt,,from associated place coordinates,,,,A-Group/Old Nubian-Middle Nubian-OK
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/ottoman-decline-mandate-middle-east,Ottoman Decline-Mandate Middle East (AD 1900-1950),Ottoman Decline-Mandate,,,1900,1950,ISO8601,"Afghanistan,Cyprus,Egypt,Georgia,Iran,Iraq,Israel,Jordan,Kuwait,Lebanon,Palestine,Saudi Arabia,Syria,Turkey,Yemen",,from associated place coordinates,,,,ME
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/ottoman-empire,Ottoman Empire (AD 1513-1918),Ottoman Empire,,,1513,1918,ISO8601,"Cyprus,Djibouti,Egypt,Greece,Iraq,Jordan,Lebanon,Palestine,Saudi Arabia,Sudan,Syria,Turkey,Yemen",,from associated place coordinates,,,,"ME, Balkan, Northern Africa"
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/ottoman-rise,Ottoman Rise (AD 1300-1453),Ottoman Rise,,,1300,1453,ISO8601,"Cyprus,Greece,Iraq,Lebanon,Syria,Turkey",,from associated place coordinates,,,,ends with the conquest of Constantinople
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/paleolithic-middle-east,Paleolithic Middle East (2600000-18000 BC),Paleolithic,,,-2600000,-18000,ISO8601,"Egypt,Iran,Iraq,Israel,Jordan,Lebanon,Syria,Turkey",,from associated place coordinates,,,,ME
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/parthian-middle-east,Parthian Middle East (140 BC - AD 226),Parthian,,,-140,226,ISO8601,Jordan,,from associated place coordinates,,,,Arsacid ME
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/persian-medieval-caucasus,Persian-Medieval Caucasus (AD 600-1500),Persian-Medieval,,,600,1500,ISO8601,"Georgia,Iran,Iraq,Syria,Turkey",,from associated place coordinates,,,,Persian-Arabic-Early Medieval-Middle Medieval-Turco-Mongol/Late Medieval Caucasus
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/perso-ottoman-russian-caucasus,Perso-Ottoman-Russian Caucasus (AD 1500-1918),Perso-Ottoman-Russian,,,1500,1918,ISO8601,"Georgia,Iran,Iraq,Israel,Syria,Turkey",,from associated place coordinates,,,,Safavid-Qajar-Ottoman Empire-Russian Empire Caucasus
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/pottery-neolithic-middle-east,Pottery Neolithic Middle East (6000-4500 BC),Pottery Neolithic,,,-6000,-4500,ISO8601,"Iraq,Israel,Lebanon,Palestine,Sudan,Syria,Turkey",,from associated place coordinates,,,,ME
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/predynastic-egypt,Predynastic Egypt (4500-2950 BCE/BC),Predynastic,,,-4500,-2950,ISO8601,Egypt,,from associated place coordinates,,,,"The predynastic period in Egypt, following the chronology of the UCLA Encyclopedia of Egyptology (compiled by Thomas Schneider): http://www.uee.ucla.edu/contributors/chronology.htm."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/pre-pottery-neolithic-middle-east,Pre-Pottery Neolithic Middle East (9000-6000 BC),Pre-Pottery Neolithic,,,-9000,-6000,ISO8601,"Palestine,Syria",,from associated place coordinates,,,,Aceramic Neolithic ME
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/proto-byzantine,Proto-Byzantine (AD 500-650),Proto-Byzantine,,,500,650,ISO8601,"Egypt,Georgia,Greece,Iran,Iraq,Israel,Jordan,Lebanon,Palestine,Syria,Turkey",,from associated place coordinates,,,,Early Byzantine; includes Justinian I
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/ptolemaic-egypt,Ptolemaic Egypt (304-30 BCE/BC),Ptolemaic,,,-304,-30,ISO8601,Egypt,,from associated place coordinates,,,,"The Ptolemaic period in Egypt, following the chronology of the UCLA Encyclopedia of Egyptology (compiled by Thomas Schneider): http://www.uee.ucla.edu/contributors/chronology.htm."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/ptolemaic-roman-egypt,Ptolemaic-Roman Egypt (304 BC - AD 640),Ptolemaic-Roman,,,-304,640,ISO8601,"Egypt,Israel,Jordan,Palestine,Sudan",,from associated place coordinates,,,,Egypt
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/roman-early-empire-parthian-middle-east,Roman Early Empire/Parthian Middle East (30 BC - AD 226),Roman Early Empire/Parthian,,,-30,226,ISO8601,"Afghanistan,Egypt,Greece,Iran,Iraq,Israel,Jordan,Lebanon,Palestine,Saudi Arabia,Sudan,Syria,Turkey",,from associated place coordinates,,,,Early Roman/Parthian
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/roman-early-empire-late-antique,Roman Early Empire-Late Antique (30 BC - AD 640),Roman Early Empire-Late Antique,,,-30,640,ISO8601,"Albania,Algeria,Croatia,Egypt,France,Germany,Greece,Hungary,Israel,Italy,Lebanon,Libya,Morocco,Netherlands,Palestine,Portugal,Spain,Tunisia,Turkey,United Kingdom",,from associated place coordinates,,,,Mediterranean
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/roman-middle-east,Roman Middle East (140 BC - AD 640),Roman,,,-140,640,ISO8601,"Egypt,Greece,Iran,Iraq,Israel,Jordan,Lebanon,Palestine,Saudi Arabia,Sudan,Syria,Turkey",,from associated place coordinates,,,,ME
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/roman,"Roman, early Empire (30 BC-AD 300)","Roman, early Empire",,,-30,300,ISO8601,"Afghanistan,Albania,Algeria,Andorra,Armenia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Bosnia and Herzegovina,Bulgaria,China,Croatia,Cyprus,Czech Republic,Democratic Republic of the Congo,Denmark,Djibouti,Egypt,Eritrea,Ethiopia,France,Georgia,Germany,Gibraltar,Greece,Guernsey,Hungary,India,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Latvia,Lebanon,Libya,Liechtenstein,Lithuania,Luxembourg,Macedonia,Malta,Moldova,Monaco,Montenegro,Morocco,Myanmar [Burma],Nepal,Netherlands,Norway,Oman,Pakistan,Palestine,Poland,Portugal,Republic of the Congo,Romania,Russia,Saudi Arabia,Serbia,Slovakia,Slovenia,Somalia,Spain,Sri Lanka,Sudan,Sweden,Switzerland,Syria,Tajikistan,Tunisia,Turkey,Turkmenistan,Uganda,Ukraine,United Arab Emirates,United Kingdom,Uzbekistan,Vatican City,Yemen",,from associated place coordinates,,,,"The Roman period (i.e., the early Roman Empire) in Greek and Roman history. For the purposes of Pleiades, this period is said to begin in the year 30 before the birth of Christ and to end in the year 300 after the birth of Christ."
